x,P,T,CO2,CO,C2,O2,C,O
-0.002274564,134328.5,3172.6272,0.447098136,3.52E-01,2.32E-16,1.66E-01,1.31E-10,3.50E-02
-0.002227164,134328.844,3172.50635,0.447048992,0.352003992,2.32E-16,0.165974647,1.31E-10,3.50E-02
-0.002180746,134329.172,3172.39062,0.447003067,0.352033257,2.32E-16,0.166001722,1.31E-10,3.50E-02
-0.002135291,134329.5,3172.27979,0.446960419,3.52E-01,2.31E-16,1.66E-01,1.31E-10,3.50E-02
-0.002090777,134329.828,3172.1731,0.446921259,0.352085322,2.31E-16,0.166051194,1.31E-10,0.034942187
-0.002047186,134330.125,3172.06982,0.446885854,3.52E-01,2.31E-16,1.66E-01,1.31E-10,3.49E-02
-0.002004497,134330.422,3171.96948,0.446854562,0.352127761,2.31E-16,0.166094407,1.31E-10,3.49E-02
-0.001962693,134330.719,3171.87109,0.446827799,3.52E-01,2.31E-16,1.66E-01,1.31E-10,3.49E-02
-0.001921754,134331,3171.77393,0.446806163,3.52E-01,2.31E-16,1.66E-01,1.31E-10,0.034904193
-0.001881663,134331.281,3171.677,0.446790248,3.52E-01,2.31E-16,1.66E-01,1.31E-10,3.49E-02
-0.001842401,134331.547,3171.57886,0.44678089,3.52E-01,2.30E-16,1.66E-01,1.31E-10,3.49E-02
-0.001803952,134331.797,3171.47827,0.446778923,0.352175921,2.30E-16,0.166171968,1.31E-10,3.49E-02
-0.001766299,134332.047,3171.37354,0.44678539,3.52E-01,2.30E-16,1.66E-01,1.31E-10,0.034861438
-0.001729424,134332.297,3171.26245,0.446801484,0.352161556,2.30E-16,0.16618824,1.31E-10,3.48E-02
-0.001693311,134332.531,3171.14233,0.446828723,0.352144212,2.30E-16,0.166192517,1.31E-10,3.48E-02
-0.001657945,134332.766,3171.01025,0.446868896,0.352118641,2.30E-16,0.166193947,1.31E-10,0.034818471
-0.001623311,134332.984,3170.86279,0.446924031,0.352083564,2.29E-16,0.166192323,1.30E-10,0.034800053
-0.001589391,134333.203,3170.6958,0.44699648,3.52E-01,2.29E-16,1.66E-01,1.30E-10,3.48E-02
-0.001556173,134333.422,3170.50562,0.447088748,3.52E-01,2.29E-16,1.66E-01,1.30E-10,3.48E-02
-0.00152364,134333.625,3170.28833,0.447203428,0.351905704,2.28E-16,0.166165993,1.30E-10,3.47E-02
-0.001491779,134333.828,3170.04004,0.447342753,3.52E-01,2.28E-16,1.66E-01,1.30E-10,3.47E-02
-0.001460575,134334.031,3169.75537,0.447508633,3.52E-01,2.27E-16,1.66E-01,1.30E-10,3.47E-02
-0.001430015,134334.219,3169.42969,0.447703332,0.351587445,2.27E-16,0.166099742,1.30E-10,3.46E-02
-0.001400085,134334.406,3169.05688,0.447929144,0.351443708,2.26E-16,0.16606757,1.29E-10,3.46E-02
-0.001370772,134334.578,3168.63159,0.448188424,0.351278663,2.25E-16,0.166030034,1.29E-10,3.45E-02
-0.001342063,134334.75,3168.14746,0.448483318,0.351090908,2.25E-16,0.16598697,1.29E-10,3.44E-02
-0.001313946,134334.922,3167.59863,0.448815942,3.51E-01,2.24E-16,1.66E-01,1.29E-10,0.0343666
-0.001286407,134335.094,3166.97876,0.449188203,3.51E-01,2.23E-16,1.66E-01,1.28E-10,3.43E-02
-0.001259435,134335.25,3166.28101,0.44960168,0.35037899,2.21E-16,0.165823638,1.28E-10,0.034195662
-0.001233018,134335.406,3165.49805,0.450057864,0.350088596,2.20E-16,0.165757775,1.27E-10,3.41E-02
-0.001207144,134335.562,3164.62329,0.450558066,3.50E-01,2.19E-16,1.66E-01,1.27E-10,3.40E-02
-0.001181802,134335.719,3163.6499,0.45110333,3.49E-01,2.17E-16,1.66E-01,1.26E-10,3.39E-02
-0.00115698,134335.859,3162.57056,0.451694399,3.49E-01,2.15E-16,1.66E-01,1.26E-10,3.37E-02
-0.001132668,134336,3161.37817,0.452331632,0.348641127,2.14E-16,0.165440381,1.25E-10,3.36E-02
-0.001108854,134336.141,3160.06592,0.453015208,0.348205984,2.11E-16,0.165348813,1.25E-10,3.34E-02
-0.001085529,134336.266,3158.62646,0.453744859,3.48E-01,2.09E-16,1.65E-01,1.24E-10,3.33E-02
-0.001062682,134336.406,3157.05322,0.454520106,0.347247958,2.07E-16,0.165153578,1.23E-10,3.31E-02
-0.001040302,134336.531,3155.33862,0.455340117,0.346725941,2.04E-16,0.165050834,1.22E-10,3.29E-02
-0.001018381,134336.656,3153.47656,0.456203848,3.46E-01,2.02E-16,1.65E-01,1.21E-10,3.27E-02
-0.000996907,134336.781,3151.45947,0.457109898,3.46E-01,1.99E-16,1.65E-01,1.20E-10,3.25E-02
-0.000975873,134336.906,3149.28125,0.458056599,0.344996661,1.96E-16,0.164728642,1.19E-10,3.22E-02
-0.000955268,134337.016,3146.93506,0.459042132,3.44E-01,1.92E-16,1.65E-01,1.18E-10,3.20E-02
-0.000935084,134337.141,3144.41431,0.460064352,0.343718559,1.89E-16,0.164508134,1.17E-10,0.031708945
-0.000915311,134337.25,3141.71313,0.461120933,0.34304592,1.85E-16,0.164398029,1.16E-10,0.031435069
-0.00089594,134337.359,3138.82495,0.462209493,0.342352957,1.82E-16,0.164288864,1.15E-10,3.11E-02
-0.000876964,134337.484,3135.74365,0.463327318,0.341641366,1.78E-16,0.164181262,1.14E-10,0.030850017
-0.000858374,134337.594,3132.46387,0.464471728,0.340912849,1.74E-16,0.164075822,1.12E-10,3.05E-02
-0.000840161,134337.688,3128.97974,0.465639859,0.340169221,1.69E-16,0.163973153,1.11E-10,0.030217728
-0.000822318,134337.797,3125.28564,0.466828823,3.39E-01,1.65E-16,1.64E-01,1.09E-10,2.99E-02
-0.000804836,134337.906,3121.37671,0.468035638,0.338644087,1.61E-16,0.163778275,1.08E-10,2.95E-02
-0.000787708,134338,3117.2478,0.469257385,0.337866336,1.56E-16,0.163687095,1.07E-10,2.92E-02
-0.000770927,134338.109,3112.89453,0.470491052,3.37E-01,1.52E-16,1.64E-01,1.05E-10,2.88E-02
-0.000754484,134338.203,3108.3125,0.471733689,0.336289942,1.47E-16,0.163519531,1.04E-10,2.85E-02
-0.000738373,134338.312,3103.49805,0.472982466,3.35E-01,1.42E-16,1.63E-01,1.02E-10,2.81E-02
-0.000722587,134338.406,3098.44727,0.474234492,0.334697962,1.37E-16,0.163374171,1.00E-10,2.77E-02
-0.000707118,134338.5,3093.15698,0.475487024,0.333900601,1.32E-16,0.163310587,9.88E-11,2.73E-02
-0.00069196,134338.594,3087.62476,0.47673744,3.33E-01,1.28E-16,1.63E-01,9.72E-11,2.69E-02
-0.000677106,134338.688,3081.84839,0.477983177,0.332311571,1.23E-16,0.163202807,9.55E-11,2.65E-02
-0.00066255,134338.781,3075.82593,0.479221821,3.32E-01,1.18E-16,0.163158938,9.39E-11,2.61E-02
-0.000648284,134338.875,3069.55615,0.480451107,0.330740511,1.13E-16,0.163121849,9.22E-11,2.57E-02
-0.000634304,134338.969,3063.03833,0.48166889,0.329965293,1.08E-16,0.16309154,9.06E-11,2.53E-02
-0.000620601,134339.062,3056.27246,0.482873172,0.329198658,1.03E-16,0.163067997,8.89E-11,2.49E-02
-0.000607172,134339.156,3049.25903,0.484062076,0.328441799,9.86E-17,0.163051128,8.73E-11,0.024444949
-0.000594008,134339.234,3041.99878,0.485233933,0.327695817,9.39E-17,0.163040832,8.57E-11,0.024029374
-0.000581106,134339.328,3034.49365,0.486387223,0.326961637,8.93E-17,0.163036987,8.41E-11,0.02361412
-0.000568459,134339.422,3026.74536,0.487520486,0.326240212,8.49E-17,0.163039416,8.24E-11,0.023199849
-0.000556061,134339.5,3018.75684,0.48863256,0.325532287,8.05E-17,0.16304794,8.09E-11,2.28E-02
-0.000543907,134339.594,3010.53149,0.489722311,0.324838549,7.62E-17,0.163062379,7.93E-11,2.24E-02
-0.000531991,134339.672,3002.07275,0.490788817,0.324159622,7.21E-17,0.16308251,7.78E-11,2.20E-02
-0.000520309,134339.75,2993.3855,0.491831243,0.323496014,6.81E-17,0.16310811,7.63E-11,2.16E-02
-0.000508855,134339.844,2984.47412,0.492848963,0.322848171,6.42E-17,0.163138911,7.48E-11,2.12E-02
-0.000497624,134339.922,2975.34424,0.49384138,0.322216392,6.05E-17,0.163174659,7.34E-11,2.08E-02
-0.000486612,134340,2966.00146,0.494808137,0.321600944,5.69E-17,0.163215056,7.20E-11,2.04E-02
-0.000475812,134340.078,2956.45215,0.495748907,0.321002066,5.35E-17,0.163259849,7.07E-11,2.00E-02
-0.000465221,134340.156,2946.70312,0.496663481,0.320419878,5.02E-17,0.163308725,6.93E-11,1.96E-02
-0.000454834,134340.234,2936.76099,0.497551769,0.319854379,4.70E-17,0.163361385,6.81E-11,1.92E-02
-0.000444647,134340.312,2926.63306,0.498413801,0.319305629,4.40E-17,0.163417563,6.69E-11,1.89E-02
-0.000434653,134340.391,2916.32715,0.499249607,0.318773538,4.12E-17,0.163476959,6.57E-11,0.018499827
-0.000424851,134340.453,2905.85059,0.500059366,0.318258047,3.85E-17,0.163539305,6.46E-11,0.018143207
-0.000415234,134340.531,2895.21167,0.500843406,0.317758977,3.59E-17,0.163604289,6.36E-11,0.017793303
-0.000405799,134340.609,2884.41846,0.501601875,0.31727612,3.35E-17,0.163671672,6.26E-11,0.017450281
-0.000396541,134340.672,2873.479,0.502335191,0.316809297,3.13E-17,0.163741186,6.16E-11,1.71E-02
-0.000387457,134340.75,2862.40161,0.503043771,0.316358209,2.91E-17,0.163812578,6.07E-11,1.68E-02
-0.000378543,134340.812,2851.19458,0.503728032,0.315922618,2.71E-17,0.163885593,5.99E-11,1.65E-02
-0.000369794,134340.875,2839.86572,0.504388511,0.315502167,2.52E-17,0.16396001,5.91E-11,1.61E-02
-0.000361206,134340.938,2828.42383,0.505025685,0.315096557,2.34E-17,0.164035589,5.84E-11,1.58E-02
-0.000352777,134341.016,2816.87646,0.50564003,0.314705461,2.17E-17,0.164112151,5.77E-11,1.55E-02
-0.000344501,134341.078,2805.23169,0.506232262,0.314328462,2.02E-17,0.164189458,5.71E-11,1.52E-02
-0.000336376,134341.141,2793.49731,0.506802797,0.313965261,1.87E-17,0.164267346,5.65E-11,1.50E-02
-0.000328398,134341.203,2781.68091,0.507352352,0.313615412,1.74E-17,0.164345622,5.60E-11,1.47E-02
-0.000320564,134341.266,2769.78979,0.507881463,0.313278586,1.61E-17,0.164424121,5.55E-11,0.014415775
-0.000312869,134341.312,2757.8313,0.508390725,0.312954396,1.49E-17,0.16450271,5.51E-11,1.42E-02
-0.000305311,134341.375,2745.81226,0.508880734,0.312642455,1.38E-17,0.164581209,5.47E-11,1.39E-02
-0.000297886,134341.438,2733.73926,0.509352148,0.312342346,1.28E-17,0.164659515,5.43E-11,1.36E-02
-0.00029059,134341.484,2721.61865,0.50980556,0.31205374,1.18E-17,0.164737478,5.39E-11,1.34E-02
-0.000283422,134341.547,2709.45654,0.510241508,0.311776191,1.10E-17,0.164814979,5.36E-11,0.013167247
-0.000276377,134341.594,2697.25854,0.510660648,0.311509371,1.02E-17,0.164891943,5.34E-11,1.29E-02
-0.000269452,134341.656,2685.03027,0.511063576,0.311252892,9.41E-18,0.164968252,5.31E-11,0.01271524
-0.000262644,134341.703,2672.77686,0.511450827,0.311006367,8.72E-18,0.165043816,5.29E-11,0.012498948
-0.000255951,134341.75,2660.50293,0.511822939,0.310769469,8.09E-18,0.16511856,5.27E-11,1.23E-02
