0.8241820190768436, 131.17734724292103
3.5096152860601677, 125.21609538002981
7.5672844529813545, 118.95678092399405
10.537660639133122, 113.88971684053652
13.779860070477255, 108.52459016393445
15.410799541631391, 106.73621460506709
15.93476652105197, 104.3517138599106
19.737012035250928, 99.8807749627422
22.98577130358312, 95.11177347242923
25.134117917169775, 90.34277198211626
28.39599685947806, 86.76602086438155
31.10766947441357, 83.18926974664681
34.35314882425173, 78.12220566318928
37.60846792957196, 73.94932935916543
40.86050711639817, 69.47839046199705
44.66275263059714, 65.00745156482864
47.36786540854462, 60.8345752608048
52.26724365899507, 56.065573770491824
54.42870994655783, 52.48882265275711
59.33136811550234, 48.0178837555887
62.593247057810615, 44.44113263785397
66.40861224598571, 41.16244411326382
70.76106408755744, 36.69150521609541
77.31434123862023, 32.220566318927
83.88073806365911, 28.941877794336833
89.89692856132525, 25.663189269746667
97.02337146921899, 23.27868852459018
106.89756609548253, 20.596125186289157
116.7750406402401, 18.21162444113267
131.04104613000368, 14.634873323397926
138.72753512075224, 13.144560357675147
148.0646430936191, 11.654247391952339
161.24335560261324, 9.26974664679588
171.6808762302257, 7.779433681073044
184.86942849470188, 6.289120715350236
195.86699520516913, 5.692995529061108
209.06210730663338, 4.798807749627457
222.25721940809768, 3.904619970193778
233.80827236443173, 3.6065573770491994
244.2523528290322, 2.7123695976155204
253.04909423000834, 2.1162444113263916
268.4483115594577, 1.5201192250372628
282.7438363156675, 0.6259314456036122
295.9422283356259, 0.02980625931448344
